product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,inch
B0DGHYDZR9,smartphones,"iphone 16 pro max 256 gb: 5g mobile phone with camera control, 4k 120 fps dolby vision and a huge leap in battery life. works with airpods; desert titanium",apple,iphone 16pro max,"stunning titanium design  iphone 16 pro max strong light titanium design larger 17.43 cm ( 6.9 ) super retina xdr display . its remarkably durable latest-generation ceramic shield material thats 2x tougher smartphone glass . built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . magnificent shots  take videos whole new level 4k 120 fps dolby vision , enabled 48mp fusion camera . improved 48mp ultra wide camera lets capture mesmerising detail macro photos wide-angle shots . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . thanks advances image pipeline , reverse style , time .  see product details",135900,4.3,147,https://m.media-amazon.com/images/I/3164xgZ11EL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ3L6LR,smartphones,"iphone 16 pro max 256 gb: 5g mobile phone with camera control, 4k 120 fps dolby vision and a huge leap in battery life. works with airpods; white titanium",apple,iphone 16pro max,"stunning titanium design  iphone 16 pro max strong light titanium design larger 17.43 cm ( 6.9 ) super retina xdr display . its remarkably durable latest-generation ceramic shield material thats 2x tougher smartphone glass . built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . magnificent shots  take videos whole new level 4k 120 fps dolby vision , enabled 48mp fusion camera . improved 48mp ultra wide camera lets capture mesmerising detail macro photos wide-angle shots . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . thanks advances image pipeline , reverse style , time .  see product details",135900,4.3,147,https://m.media-amazon.com/images/I/31qMi11K9PL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJJM5HZ,smartphones,"iphone 16 pro max 256 gb: 5g mobile phone with camera control, 4k 120 fps dolby vision and a huge leap in battery life. works with airpods; black titanium",apple,iphone 16pro max,"stunning titanium design  iphone 16 pro max strong light titanium design larger 17.43 cm ( 6.9 ) super retina xdr display . its remarkably durable latest-generation ceramic shield material thats 2x tougher smartphone glass . built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . magnificent shots  take videos whole new level 4k 120 fps dolby vision , enabled 48mp fusion camera . improved 48mp ultra wide camera lets capture mesmerising detail macro photos wide-angle shots . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . thanks advances image pipeline , reverse style , time .  see product details",135900,4.3,147,https://m.media-amazon.com/images/I/31JDUhTPoLL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX45NRR,smartphones,apple iphone 15 pro (512 gb) - blue titanium,apple,iphone 15pro,"forged titanium  iphone 15 pro strong light aerospace-grade titanium design textured matte-glass back . also features ceramic shield front thats tougher smartphone glass . its splash , water , dust resistant . advanced display  6.1_x009d_ super retina xdr display promotion ramps refresh rates 120hz need exceptional graphics performance . dynamic island bubbles alerts live notifications . plus , always-on display , lock screen stays glanceable , dont tap stay know . game-changing a17 pro chip  pro-class gpu makes mobile games feel immersive , rich environments realistic characters . a17 pro also incredibly efficient helps deliver amazing all-day battery life . powerful pro camera system  get incredible framing flexibility 7 pro lenses . capture super high-resolution photos color detail using 48mp main camera . take sharper close-ups farther away . customizable action button  action button fast track favorite feature . set one want , like silent mode , camera , voice memo , shortcut , . press hold launch action .  see product details",129900,4.4,401,https://m.media-amazon.com/images/I/41me-QfWqRL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHWV2WYK,smartphones,apple iphone 15 pro max (256 gb) - black titanium,apple,iphone 15pro max,"forged titanium  iphone 15 pro max strong light aerospace-grade titanium design textured matte-glass back . also features ceramic shield front thats tougher smartphone glass . its splash , water , dust resistant . advanced display  6.7_x009d_ super retina xdr display promotion ramps refresh rates 120hz need exceptional graphics performance . dynamic island bubbles alerts live notifications . plus , always-on display , lock screen stays glanceable , dont tap stay know . game-changing a17 pro chip  pro-class gpu makes mobile games feel immersive , rich environments realistic characters . a17 pro also incredibly efficient helps deliver amazing all-day battery life . powerful pro camera system  get incredible framing flexibility 7 pro lenses . capture super high-resolution photos color detail using 48mp main camera . take sharper close-ups farther away 5x telephoto camera iphone 15 pro max . customizable action button  action button fast track favorite feature . set one want , like silent mode , camera , voice memo , shortcut , . press hold launch action .  see product details",128900,4.4,83,https://m.media-amazon.com/images/I/41lQuD3zXhL._SX300_SY300_QL70_ML2_.jpg,0.0
B0DGJ6151N,smartphones,"iphone 16 pro 256 gb: 5g mobile phone with camera control, 4k 120 fps dolby vision and a huge leap in battery life. works with airpods; desert titanium",apple,iphone 16pro,"stunning titanium design  iphone 16 pro strong light titanium design larger 15.93 cm ( 6.3 ) super retina xdr display . its remarkably durable latest-generation ceramic shield material thats 2x tougher smartphone glass . built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . magnificent shots  take videos whole new level 4k 120 fps dolby vision , enabled 48mp fusion camera . improved 48mp ultra wide camera lets capture mesmerising detail macro photos wide-angle shots . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . thanks advances image pipeline , reverse style , time .  see product details",122900,4.3,149,https://m.media-amazon.com/images/I/31TEA0qrUBL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJC8DG8,smartphones,"iphone 16 pro 256 gb: 5g mobile phone with camera control, 4k 120 fps dolby vision and a huge leap in battery life. works with airpods; black titanium",apple,iphone 16pro,"stunning titanium design  iphone 16 pro strong light titanium design larger 15.93 cm ( 6.3 ) super retina xdr display . its remarkably durable latest-generation ceramic shield material thats 2x tougher smartphone glass . built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . magnificent shots  take videos whole new level 4k 120 fps dolby vision , enabled 48mp fusion camera . improved 48mp ultra wide camera lets capture mesmerising detail macro photos wide-angle shots . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . thanks advances image pipeline , reverse style , time .  see product details",122900,4.3,149,https://m.media-amazon.com/images/I/31g-P19G-yL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ3THPR,smartphones,"iphone 16 pro 128 gb: 5g mobile phone with camera control, 4k 120 fps dolby vision and a huge leap in battery life. works with airpods; desert titanium",apple,iphone 16pro,"stunning titanium design  iphone 16 pro strong light titanium design larger 15.93 cm ( 6.3 ) super retina xdr display . its remarkably durable latest-generation ceramic shield material thats 2x tougher smartphone glass . built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . magnificent shots  take videos whole new level 4k 120 fps dolby vision , enabled 48mp fusion camera . improved 48mp ultra wide camera lets capture mesmerising detail macro photos wide-angle shots . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . thanks advances image pipeline , reverse style , time .  see product details",112900,4.3,149,https://m.media-amazon.com/images/I/31TEA0qrUBL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJH94KM,smartphones,"iphone 16 pro 128 gb: 5g mobile phone with camera control, 4k 120 fps dolby vision and a huge leap in battery life. works with airpods; natural titanium",apple,iphone 16pro,"stunning titanium design  iphone 16 pro strong light titanium design larger 15.93 cm ( 6.3 ) super retina xdr display . its remarkably durable latest-generation ceramic shield material thats 2x tougher smartphone glass . built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . magnificent shots  take videos whole new level 4k 120 fps dolby vision , enabled 48mp fusion camera . improved 48mp ultra wide camera lets capture mesmerising detail macro photos wide-angle shots . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . thanks advances image pipeline , reverse style , time .  see product details",112900,4.3,149,https://m.media-amazon.com/images/I/31hmAP7NTqL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ58SMG,smartphones,"iphone 16 plus 512 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; ultrmarine",apple,iphone 16plus,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",110900,4.4,162,https://m.media-amazon.com/images/I/31Sm7rY5XxL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJGVK8T,smartphones,"iphone 16 512 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; white",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",104900,4.4,336,https://m.media-amazon.com/images/I/31zA1lIK+tL._SX342_SY445_.jpg,0.0
B0DGJBZLD1,smartphones,"iphone 16 512 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; teal",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",97900,4.4,336,https://m.media-amazon.com/images/I/31ewxqWri1L._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ57571,smartphones,"iphone 16 512 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; pink",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",96900,4.4,336,https://m.media-amazon.com/images/I/31NxTV-8OBL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ6CMJK,smartphones,"iphone 16 512 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; ultramarine",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",96900,4.4,336,https://m.media-amazon.com/images/I/31lr3Ij6iBL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGHT4K6Q,smartphones,"iphone 16 plus 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; black",apple,iphone 16plus,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",94900,4.4,162,https://m.media-amazon.com/images/I/31l3j6bl5wL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ8DP1M,smartphones,"iphone 16 plus 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; white",apple,iphone 16plus,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",94400,4.4,162,https://m.media-amazon.com/images/I/31g-ViYvAWL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJGRDDS,smartphones,"iphone 16 plus 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; ultrmarine",apple,iphone 16plus,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",94400,4.4,162,https://m.media-amazon.com/images/I/31Sm7rY5XxL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ8QKSF,smartphones,"iphone plus 16 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; teal",apple,iphone plus 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",94400,4.4,162,https://m.media-amazon.com/images/I/31ZXLg+sbHL._SX342_SY445_.jpg,0.0
B0DGJ393NL,smartphones,"iphone 16 plus 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; pink",apple,iphone 16plus,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",94400,4.4,162,https://m.media-amazon.com/images/I/3120FixzEgL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DXQG457V,smartphones,"iphone 16e 512 gb: built for apple intelligence, a18 chip, supersized battery life, 48mp fusion. camera, 15.40 cm (6.1) super retina xdr display; whit",apple,iphone 16e,"built apple intelligence  personal , private , powerful . write , express get things done effortlessly . a18 chip . fast future  a18 chip empowers apple intelligence , gaming ios updates years come . supersized battery life  text , browse binge movies shows 26 hours video playback  best battery life 6.1 iphone . cameras  2-in-1 camera system 48mp fusion camera super-high-resolution photos 2x optical-quality telephoto . take incredible selfies 12mp front camera . durable design . brilliant display  stunning 15.40 cm ( 6.1 ) super retina xdr display . ceramic shield front , tougher smartphone glass .  see product details",89900,4.5,11,https://m.media-amazon.com/images/I/31mQwEHtQvL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DXQJ1M7H,smartphones,"iphone 16e 512 gb: built for apple intelligence, a18 chip, supersized battery life, 48mp fusion. camera, 15.40 cm (6.1) super retina xdr display; black",apple,iphone 16e,"built apple intelligence  personal , private , powerful . write , express get things done effortlessly . a18 chip . fast future  a18 chip empowers apple intelligence , gaming ios updates years come . supersized battery life  text , browse binge movies shows 26 hours video playback  best battery life 6.1 iphone . cameras  2-in-1 camera system 48mp fusion camera super-high-resolution photos 2x optical-quality telephoto . take incredible selfies 12mp front camera . durable design . brilliant display  stunning 15.40 cm ( 6.1 ) super retina xdr display . ceramic shield front , tougher smartphone glass .  see product details",89900,4.5,11,https://m.media-amazon.com/images/I/31YrZL046rL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX3QB9M,smartphones,apple iphone 15 (512 gb) - yellow,apple,iphone 15,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.1 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",84999,4.5,3098,https://m.media-amazon.com/images/I/313Cl7yn9rL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX2XFJJ,smartphones,apple iphone 15 (512 gb) - green,apple,iphone 15,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.1 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",84999,4.5,3098,https://m.media-amazon.com/images/I/31Na4uyIEyL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHXDVMVP,smartphones,apple iphone 15 plus (256 gb) - blue,apple,iphone 15plus,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 plus features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.7 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",84900,4.6,1269,https://m.media-amazon.com/images/I/31KpB+z8eIL._SX342_SY445_.jpg,0.0
B0DGJ54GQW,smartphones,"iphone 16 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; black",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",84400,4.4,336,https://m.media-amazon.com/images/I/314AuUzHa2L._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX488V6,smartphones,apple iphone 15 plus (256 gb) - black,apple,iphone 15plus,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 plus features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.7 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",83400,4.6,1269,https://m.media-amazon.com/images/I/31amqEKmrvL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ6JS1D,smartphones,"iphone 16 plus 128 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; pink",apple,iphone 16plus,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",83400,4.4,162,https://m.media-amazon.com/images/I/3120FixzEgL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJKT2V7,smartphones,"iphone 16 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; white",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",83400,4.4,336,https://m.media-amazon.com/images/I/31zA1lIK+tL._SX342_SY445_.jpg,0.0
B0DGJ3NWM4,smartphones,"iphone 16 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; pink",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",83400,4.4,336,https://m.media-amazon.com/images/I/31NxTV-8OBL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJ8N32F,smartphones,"iphone 16 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; ultramarine",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",83400,4.4,336,https://m.media-amazon.com/images/I/31lr3Ij6iBL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DGJHBDTS,smartphones,"iphone 16 256 gb: 5g mobile phone with camera control, a18 chip and a big boost in battery life. works with airpods; teal",apple,iphone 16,"built apple intelligence  apple intelligence personal intelligence system helps write , express get things done effortlessly . groundbreaking privacy protections , gives peace mind one else access data  even apple . take total camera control  camera control gives easier way quickly access camera tools , like zoom depth field , take perfect shot record time . get closer  improved ultra wide camera autofocus lets take incredibly detailed macro photos videos . use 48mp fusion camera stunning high-resolution images , zoom 2x optical-quality telephoto . photographic styles  latest-generation photographic styles give greater creative flexibility , make every photo even . reverse styles anytime want . super-smart a18 chip  a18 jumps two generations ahead a16 bionic chip iphone 15 . enables apple intelligence , powers advanced photo video features , supports console-level gaming , exceptional power efficiency .  see product details",83400,4.4,336,https://m.media-amazon.com/images/I/31ewxqWri1L._SY445_SX342_QL70_ML2_.jpg,0.0
